run_id,config_dir,scaffold,model,agent_args,config_label,rep_idx,capsule_id,job_id,azure_task_id,successful,correct_written_answers,total_written_questions,correct_vision_answers,total_vision_questions,harness_successful,harness_eval_block_present,harness_accuracy,harness_written_accuracy,harness_vision_accuracy,duration_s,duration_source,total_cost_usd,cost_source,input_tokens,cached_input_tokens,cache_creation_tokens,output_tokens,total_tokens,num_turns,num_tool_calls,num_permission_denials,terminal_reason,stop_reason,submitted_at,logging_started_at,setup_overhead_s,task_timeout_s,benchmark,parse_warnings,split,confidence,confidence_method,confidence_model,num_commands,num_errors,reward,confidence_v2,confidence_method_v2,confidence_model_v2,cost,agent_id
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_1_reasoning_effort_medium,codex,gpt-5.1,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.1|reasoning_effort=medium,0,capsule-7186268,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-1-capsule-7186268-remedium-cb67fce3,True,0,0,2,2,True,True,1.0,,1.0,,,0.209992,codex_pricing_table,48624.0,727936.0,,5822.0,782382.0,1.0,17.0,,completed,,2026-04-09T04:14:37.705218+00:00,2026-04-09T04:42:45.934922,1688.229704,,corebench_hard,[],main39,,,,,,1.0,,,,0.209992,corebench_hard_codex_agent_gpt_5_1_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium,codex,gpt-5.2,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.2|reasoning_effort=medium,0,capsule-1724988,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-2-capsule-1724988-remedium-06440217,True,0,0,2,2,True,True,1.0,,1.0,,,0.71857,codex_pricing_table,204280.0,2919040.0,,9834.0,3133154.0,1.0,36.0,,completed,,2026-04-09T04:14:31.587637+00:00,2026-04-09T04:28:19.358074,827.770437,,corebench_hard,[],main39,,,,,,1.0,,,,0.71857,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_1_reasoning_effort_medium,codex,gpt-5.1,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.1|reasoning_effort=medium,0,capsule-4299879,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-1-capsule-4299879-remedium-6e913a92,True,0,0,1,1,True,True,1.0,,1.0,,,3.458633,codex_pricing_table,771628.0,18820864.0,,14149.0,19606641.0,1.0,37.0,,completed,,2026-04-09T04:14:31.866025+00:00,2026-04-09T04:29:28.457639,896.591614,,corebench_hard,[],main39,,,,,,1.0,,,,3.458633,corebench_hard_codex_agent_gpt_5_1_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium,codex,gpt-5.2,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.2|reasoning_effort=medium,0,capsule-2816027,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-2-capsule-2816027-remedium-1da75fdb,True,0,0,1,1,True,True,1.0,,1.0,,,0.65593475,codex_pricing_table,130887.0,2823808.0,,13935.0,2968630.0,1.0,42.0,,completed,,2026-04-09T04:14:30.266709+00:00,2026-04-09T04:23:04.371709,514.105,,corebench_hard,[],main39,,,,,,1.0,,,,0.65593475,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium,codex,gpt-5.2,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.2|reasoning_effort=medium,0,capsule-3639589,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-2-capsule-3639589-remedium-982bd4a4,True,0,0,1,1,True,True,1.0,,1.0,,,0.35729625,codex_pricing_table,88269.0,1329920.0,,8072.0,1426261.0,1.0,31.0,,completed,,2026-04-09T04:14:34.950592+00:00,2026-04-09T04:34:21.906016,1186.955424,,corebench_hard,[],main39,,,,,,1.0,,,,0.35729625,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium,codex,gpt-5.2,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.2|reasoning_effort=medium,0,capsule-3418007,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-2-capsule-3418007-remedium-d401f8aa,True,1,1,1,1,True,True,1.0,1.0,1.0,,,0.70986225,codex_pricing_table,167909.0,2977408.0,,12780.0,3158097.0,1.0,30.0,,completed,,2026-04-09T04:14:29.441218+00:00,2026-04-09T04:17:04.766266,155.325048,,corebench_hard,[],main39,,,,,,1.0,,,,0.70986225,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium,codex,gpt-5.2,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.2|reasoning_effort=medium,0,capsule-2804717,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-2-capsule-2804717-remedium-fee8c78c,True,0,0,1,1,True,True,1.0,,1.0,,,0.72881,codex_pricing_table,186544.0,3127680.0,,10467.0,3324691.0,1.0,35.0,,completed,,2026-04-09T04:14:29.112165+00:00,2026-04-09T04:17:03.165835,154.05367,,corebench_hard,[],main39,,,,,,1.0,,,,0.72881,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium,codex,gpt-5.2,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.2|reasoning_effort=medium,0,capsule-3301293,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-2-capsule-3301293-remedium-f16b461c,True,1,1,0,0,True,True,1.0,1.0,,,,0.34217425,codex_pricing_table,98269.0,1109504.0,,8065.0,1215838.0,1.0,27.0,,completed,,2026-04-09T04:14:31.399146+00:00,2026-04-09T04:27:09.140655,757.741509,,corebench_hard,[],main39,,,,,,1.0,,,,0.34217425,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium,codex,gpt-5.2,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.2|reasoning_effort=medium,0,capsule-4299879,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-2-capsule-4299879-remedium-2c793177,True,0,0,1,1,True,True,1.0,,1.0,,,0.31913875,codex_pricing_table,74999.0,1371520.0,,5395.0,1451914.0,1.0,28.0,,completed,,2026-04-09T04:14:31.901289+00:00,2026-04-09T04:29:55.990928,924.089639,,corebench_hard,[],main39,,,,,,1.0,,,,0.31913875,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium,codex,gpt-5.2,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.2|reasoning_effort=medium,0,capsule-2345790,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-2-capsule-2345790-remedium-90cefaba,True,2,2,0,0,True,True,1.0,1.0,,,,1.21501025,codex_pricing_table,257965.0,6024192.0,,13953.0,6296110.0,1.0,41.0,,completed,,2026-04-09T04:14:36.395916+00:00,2026-04-09T04:38:37.054598,1440.658682,,corebench_hard,[],main39,,,,,,1.0,,,,1.21501025,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium,codex,gpt-5.2,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.2|reasoning_effort=medium,0,capsule-3762736,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-2-capsule-3762736-remedium-0c0a2809,True,2,2,0,0,,False,,,,,,1.25471625,codex_pricing_table,417229.0,4718080.0,,14342.0,5149651.0,1.0,61.0,,completed,,2026-04-09T04:14:42.224085+00:00,2026-04-09T04:58:21.219998,2618.995913,,corebench_hard,[],main39,,,,,,1.0,,,,1.25471625,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium,codex,gpt-5.2,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.2|reasoning_effort=medium,0,capsule-0504157,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-2-capsule-0504157-remedium-d66c5dc7,True,0,0,1,1,True,True,1.0,,1.0,,,3.31630475,codex_pricing_table,1207135.0,13298688.0,,14505.0,14520328.0,1.0,43.0,,completed,,2026-04-09T04:14:36.259012+00:00,2026-04-09T04:38:34.661285,1438.402273,,corebench_hard,[],main39,,,,,,1.0,,,,3.31630475,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium,codex,gpt-5.2,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.2|reasoning_effort=medium,0,capsule-3593259,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-2-capsule-3593259-remedium-6e219ffa,True,0,0,1,1,True,True,1.0,,1.0,,,0.270183,codex_pricing_table,73204.0,1027584.0,,5023.0,1105811.0,1.0,32.0,,completed,,2026-04-09T04:14:34.965789+00:00,2026-04-09T04:34:30.491274,1195.525485,,corebench_hard,[],main39,,,,,,1.0,,,,0.270183,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium,codex,gpt-5.2,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.2|reasoning_effort=medium,0,capsule-6049678,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-2-capsule-6049678-remedium-be952757,True,2,2,0,0,True,True,1.0,1.0,,,,0.20040625,codex_pricing_table,49909.0,696320.0,,5098.0,751327.0,1.0,27.0,,completed,,2026-04-09T04:14:28.659529+00:00,2026-04-09T04:17:04.465805,155.806276,,corebench_hard,[],main39,,,,,,1.0,,,,0.20040625,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium,codex,gpt-5.2,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.2|reasoning_effort=medium,0,capsule-3449234,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-2-capsule-3449234-remedium-989b39a2,True,0,0,1,1,True,True,1.0,,1.0,,,0.7582335,codex_pricing_table,59510.0,3390208.0,,26007.0,3475725.0,1.0,64.0,,completed,,2026-04-09T04:14:27.709137+00:00,2026-04-09T04:17:09.926576,162.217439,,corebench_hard,[],main39,,,,,,1.0,,,,0.7582335,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium,codex,gpt-5.2,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.2|reasoning_effort=medium,0,capsule-6295990,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-2-capsule-6295990-remedium-1928ead1,True,2,2,0,0,True,True,1.0,1.0,,,,0.08180225,codex_pricing_table,24781.0,287488.0,,1489.0,313758.0,1.0,14.0,,completed,,2026-04-09T04:14:42.332924+00:00,2026-04-09T04:58:08.068596,2605.735672,,corebench_hard,[],main39,,,,,,1.0,,,,0.08180225,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium,codex,gpt-5.2,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.2|reasoning_effort=medium,0,capsule-4933686,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-2-capsule-4933686-remedium-30e6290d,True,0,0,2,2,True,True,1.0,,1.0,,,0.2861035,codex_pricing_table,88046.0,992768.0,,5195.0,1086009.0,1.0,27.0,,completed,,2026-04-09T04:14:40.786249+00:00,2026-04-09T04:52:19.418381,2258.632132,,corebench_hard,[],main39,,,,,,1.0,,,,0.2861035,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium,codex,gpt-5.2,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.2|reasoning_effort=medium,0,capsule-7186268,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-2-capsule-7186268-remedium-1f3beec0,True,0,0,2,2,True,True,1.0,,1.0,,,0.16169375,codex_pricing_table,30067.0,558080.0,,5435.0,593582.0,1.0,19.0,,completed,,2026-04-09T04:14:41.602774+00:00,2026-04-09T04:54:59.386209,2417.783435,,corebench_hard,[],main39,,,,,,1.0,,,,0.16169375,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium,codex,gpt-5.2,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.2|reasoning_effort=medium,0,capsule-5507257,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-2-capsule-5507257-remedium-f25333b4,True,1,1,0,0,True,True,1.0,1.0,,,,0.258845,codex_pricing_table,87748.0,848000.0,,4316.0,940064.0,1.0,23.0,,completed,,2026-04-09T04:14:27.505662+00:00,2026-04-09T04:17:15.012615,167.506953,,corebench_hard,[],main39,,,,,,1.0,,,,0.258845,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium,codex,gpt-5.2,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.2|reasoning_effort=medium,0,capsule-7655932,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-2-capsule-7655932-remedium-3535cd15,True,2,2,0,0,True,True,1.0,1.0,,,,0.111221,codex_pricing_table,32572.0,394368.0,,2121.0,429061.0,1.0,14.0,,completed,,2026-04-09T04:14:39.114332+00:00,2026-04-09T04:46:54.258216,1935.143884,,corebench_hard,[],main39,,,,,,1.0,,,,0.111221,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium,codex,gpt-5.2,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.2|reasoning_effort=medium,0,capsule-2708693,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-2-capsule-2708693-remedium-185c7275,True,0,0,2,2,True,True,1.0,,1.0,,,1.0864465,codex_pricing_table,142450.0,6465792.0,,10016.0,6618258.0,1.0,40.0,,completed,,2026-04-09T04:14:38.717996+00:00,2026-04-09T04:45:02.208111,1823.490115,,corebench_hard,[],main39,,,,,,1.0,,,,1.0864465,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium,codex,gpt-5.2,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.2|reasoning_effort=medium,0,capsule-8412128,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-2-capsule-8412128-remedium-1c42a6af,True,2,2,0,0,True,True,1.0,1.0,,,,0.1543315,codex_pricing_table,48638.0,550272.0,,2475.0,601385.0,1.0,20.0,,completed,,2026-04-09T04:14:42.767192+00:00,2026-04-09T05:00:06.937854,2724.170662,,corebench_hard,[],main39,,,,,,1.0,,,,0.1543315,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium,codex,gpt-5.2,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.2|reasoning_effort=medium,0,capsule-7716865,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-2-capsule-7716865-remedium-cb6655bc,True,0,0,1,1,True,True,1.0,,1.0,,,0.4031935,codex_pricing_table,119118.0,1118208.0,,11452.0,1248778.0,1.0,31.0,,completed,,2026-04-09T04:14:38.006927+00:00,2026-04-10T18:46:16.815852,138698.808925,,corebench_hard,[],main39,,,,,,1.0,,,,0.4031935,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium,codex,gpt-5.2,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.2|reasoning_effort=medium,0,capsule-7800694,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-2-capsule-7800694-remedium-b0413e12,True,2,2,0,0,True,True,1.0,1.0,,,,0.18447325,codex_pricing_table,30625.0,802816.0,,4584.0,838025.0,1.0,24.0,,completed,,2026-04-09T04:14:42.187979+00:00,2026-04-09T04:57:13.843536,2551.655557,,corebench_hard,[],main39,,,,,,1.0,,,,0.18447325,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium,codex,gpt-5.2,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.2|reasoning_effort=medium,0,capsule-9477017,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-2-capsule-9477017-remedium-74d8c908,False,0,0,0,1,False,True,,,,,,0.301739,codex_pricing_table,89780.0,974592.0,,6769.0,1071141.0,1.0,25.0,,completed,,2026-04-09T04:14:42.908140+00:00,2026-04-09T05:00:24.741535,2741.833395,,corebench_hard,[],main39,,,,,,0.0,,,,0.301739,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium,codex,gpt-5.2,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.2|reasoning_effort=medium,0,capsule-9240688,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-2-capsule-9240688-remedium-41a398ae,True,1,1,0,0,True,True,1.0,1.0,,,,0.19720425,codex_pricing_table,41157.0,717824.0,,5603.0,764584.0,1.0,28.0,,completed,,2026-04-09T04:14:37.315823+00:00,2026-04-09T04:40:49.855687,1572.539864,,corebench_hard,[],main39,,,,,,1.0,,,,0.19720425,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium,codex,gpt-5.2,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.2|reasoning_effort=medium,0,capsule-8807709,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-2-capsule-8807709-remedium-cef87b68,False,0,0,1,2,False,True,,,,,,0.408134,codex_pricing_table,91232.0,1649152.0,,8795.0,1749179.0,1.0,45.0,,completed,,2026-04-09T04:14:28.317926+00:00,2026-04-09T04:17:06.461875,158.143949,,corebench_hard,[],main39,,,,,,0.0,,,,0.408134,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium,codex,gpt-5.2,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.2|reasoning_effort=medium,0,capsule-9294029,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-2-capsule-9294029-remedium-246ff4a3,True,0,0,1,1,True,True,1.0,,1.0,,,0.632616,codex_pricing_table,145536.0,2914048.0,,8644.0,3068228.0,1.0,34.0,,completed,,2026-04-09T04:14:39.185778+00:00,2026-04-09T04:47:00.076452,1940.890674,,corebench_hard,[],main39,,,,,,1.0,,,,0.632616,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_3_codex_reasoning_effort_medium,codex,gpt-5.3-codex,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.3-codex|reasoning_effort=medium,0,capsule-0201673,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-3-codex-capsule-0201673-remedium-73c1f8bd,True,3,3,0,0,True,True,1.0,1.0,,,,0.0489115,codex_pricing_table,15502.0,143872.0,,1155.0,160529.0,1.0,10.0,,completed,,2026-04-09T04:14:39.928331+00:00,2026-04-09T04:49:38.475153,2098.546822,,corebench_hard,[],main39,,,,,,1.0,,,,0.0489115,corebench_hard_codex_agent_gpt_5_3_codex_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium,codex,gpt-5.2,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.2|reasoning_effort=medium,0,capsule-5136217,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-2-capsule-5136217-remedium-5923e963,True,0,0,1,1,,False,,,,,,0.0,codex_pricing_table,0.0,0.0,,0.0,0.0,,46.0,,completed,,2026-04-09T04:14:40.132381+00:00,2026-04-09T04:50:30.701703,2150.569322,,corebench_hard,[],main39,,,,,,1.0,,,,0.0,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium,codex,gpt-5.2,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.2|reasoning_effort=medium,0,capsule-1394704,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-2-capsule-1394704-remedium-15d9b87d,True,1,1,1,1,True,True,1.0,1.0,1.0,,,0.2280195,codex_pricing_table,74758.0,767616.0,,3862.0,846236.0,1.0,21.0,,completed,,2026-04-09T04:14:34.105422+00:00,2026-04-09T05:00:57.616804,2783.511382,,corebench_hard,[],main39,,,,,,1.0,,,,0.2280195,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium,codex,gpt-5.2,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.2|reasoning_effort=medium,0,capsule-4252248,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-2-capsule-4252248-remedium-46246f8a,True,0,0,1,1,False,True,,,,,,5.75165225,codex_pricing_table,1653525.0,26719488.0,,34481.0,28407494.0,1.0,78.0,,completed,,2026-04-09T04:14:39.052660+00:00,2026-04-09T04:46:19.677562,1900.624902,,corebench_hard,[],main39,,,,,,1.0,,,,5.75165225,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_3_codex_reasoning_effort_medium,codex,gpt-5.3-codex,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.3-codex|reasoning_effort=medium,0,capsule-1175539,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-3-codex-capsule-1175539-remedium-aaacffca,True,0,0,1,1,True,True,1.0,,1.0,,,0.0669005,codex_pricing_table,16474.0,195584.0,,2186.0,214244.0,1.0,17.0,,completed,,2026-04-09T04:14:38.116636+00:00,2026-04-09T04:43:27.990662,1729.874026,,corebench_hard,[],main39,,,,,,1.0,,,,0.0669005,corebench_hard_codex_agent_gpt_5_3_codex_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium,codex,gpt-5.2,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.2|reasoning_effort=medium,0,capsule-9054015,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-2-capsule-9054015-remedium-04c53635,True,0,0,1,1,True,True,1.0,,1.0,,,1.08917775,codex_pricing_table,270435.0,5261312.0,,9347.0,5541094.0,1.0,29.0,,completed,,2026-04-09T04:14:30.994057+00:00,2026-04-09T04:25:59.373023,688.378966,,corebench_hard,[],main39,,,,,,1.0,,,,1.08917775,corebench_hard_codex_agent_gpt_5_2_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_3_codex_reasoning_effort_medium,codex,gpt-5.3-codex,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.3-codex|reasoning_effort=medium,0,capsule-1624349,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-3-codex-capsule-1624349-remedium-398e6dc5,True,1,1,1,1,True,True,1.0,1.0,1.0,,,0.12587225,codex_pricing_table,23381.0,340608.0,,5407.0,369396.0,1.0,18.0,,completed,,2026-04-09T04:14:29.769701+00:00,2026-04-09T04:20:37.950671,368.18097,,corebench_hard,[],main39,,,,,,1.0,,,,0.12587225,corebench_hard_codex_agent_gpt_5_3_codex_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_3_codex_reasoning_effort_medium,codex,gpt-5.3-codex,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.3-codex|reasoning_effort=medium,0,capsule-0504157,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-3-codex-capsule-0504157-remedium-af1638b2,True,0,0,1,1,True,True,1.0,,1.0,,,0.82876175,codex_pricing_table,311395.0,3086464.0,,5371.0,3403230.0,1.0,28.0,,completed,,2026-04-09T04:14:34.800656+00:00,2026-04-09T04:34:11.261605,1176.460949,,corebench_hard,[],main39,,,,,,1.0,,,,0.82876175,corebench_hard_codex_agent_gpt_5_3_codex_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_3_codex_reasoning_effort_medium,codex,gpt-5.3-codex,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.3-codex|reasoning_effort=medium,0,capsule-0851068,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-3-codex-capsule-0851068-remedium-0f66ebb2,True,1,1,0,0,True,True,1.0,1.0,,,,0.2088825,codex_pricing_table,84858.0,584320.0,,2977.0,672155.0,1.0,21.0,,completed,,2026-04-09T04:14:32.309686+00:00,2026-04-09T04:31:03.020616,990.71093,,corebench_hard,[],main39,,,,,,1.0,,,,0.2088825,corebench_hard_codex_agent_gpt_5_3_codex_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_3_codex_reasoning_effort_medium,codex,gpt-5.3-codex,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.3-codex|reasoning_effort=medium,0,capsule-0152700,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-3-codex-capsule-0152700-remedium-6d9eeee4,True,1,1,2,2,,False,,,,,,0.5610065,codex_pricing_table,142850.0,2106112.0,,11918.0,2260880.0,1.0,47.0,,completed,,2026-04-09T04:14:42.722848+00:00,2026-04-09T05:00:07.077106,2724.354258,,corebench_hard,[],main39,,,,,,1.0,,,,0.5610065,corebench_hard_codex_agent_gpt_5_3_codex_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_3_codex_reasoning_effort_medium,codex,gpt-5.3-codex,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.3-codex|reasoning_effort=medium,0,capsule-2242462,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-3-codex-capsule-2242462-remedium-f37a23f9,True,2,2,0,0,True,True,1.0,1.0,,,,0.12966925,codex_pricing_table,50617.0,351744.0,,2243.0,404604.0,1.0,22.0,,completed,,2026-04-09T04:14:41.973175+00:00,2026-04-09T04:56:37.048122,2515.074947,,corebench_hard,[],main39,,,,,,1.0,,,,0.12966925,corebench_hard_codex_agent_gpt_5_3_codex_reasoning_effort_medium
main39-2026-05-03,corebench_hard_codex_agent_gpt_5_3_codex_reasoning_effort_medium,codex,gpt-5.3-codex,"[[""reasoning_effort"", ""medium""]]",codex|gpt-5.3-codex|reasoning_effort=medium,0,capsule-2345790,a41ec3ec-38c1-4e57-8a32-103c86017ee4,gpt-5-3-codex-capsule-2345790-remedium-0e3c1e9e,True,2,2,0,0,True,True,1.0,1.0,,,,0.18966925,codex_pricing_table,78233.0,417024.0,,3975.0,499232.0,1.0,24.0,,completed,,2026-04-09T04:14:35.358740+00:00,2026-04-09T04:35:45.561668,1270.202928,,corebench_hard,[],main39,,,,,,1.0,,,,0.18966925,corebench_hard_codex_agent_gpt_5_3_codex_reasoning_effort_medium
